epoch,accuracy,dice_coef,dice_coef_edema,dice_coef_enhancing,dice_coef_necrotic,learning_rate,loss,mean_io_u,precision,sensitivity,specificity,val_accuracy,val_dice_coef,val_dice_coef_edema,val_dice_coef_enhancing,val_dice_coef_necrotic,val_loss,val_mean_io_u,val_precision,val_sensitivity,val_specificity
14,0.9894245266914368,0.4897511303424835,0.5665075778961182,0.48558908700942993,0.47414177656173706,6.000000212225132e-05,0.028433239087462425,0.7904773354530334,0.9935954213142395,0.9848113059997559,0.9977292418479919,0.9892756342887878,0.47433099150657654,0.5815590620040894,0.4726327061653137,0.44523707032203674,0.030127571895718575,0.7783389687538147,0.9938787817955017,0.9841588139533997,0.9978136420249939
15,0.9897446036338806,0.4942306578159332,0.5719795823097229,0.5132806301116943,0.4792555868625641,6.000000212225132e-05,0.027641661465168,0.794774055480957,0.994034469127655,0.984788179397583,0.9978604912757874,0.9893156886100769,0.47415900230407715,0.5736930966377258,0.46527981758117676,0.37773093581199646,0.030035948380827904,0.7786060571670532,0.9930441975593567,0.9852288365364075,0.9975613355636597
16,0.9900832772254944,0.5053552985191345,0.5917339324951172,0.5279648900032043,0.49133995175361633,6.000000212225132e-05,0.027241338044404984,0.7946445941925049,0.9938747882843018,0.9855632185935974,0.9978153705596924,0.9897474050521851,0.49224933981895447,0.6109859943389893,0.5001465082168579,0.451769083738327,0.029073383659124374,0.7769210338592529,0.9937476515769958,0.9849622845649719,0.9977755546569824
17,0.990416944026947,0.5086281895637512,0.605545699596405,0.5358076691627502,0.4871598482131958,6.000000212225132e-05,0.02691875770688057,0.742829442024231,0.9939010739326477,0.9859984517097473,0.9978247284889221,0.9897967576980591,0.4963722825050354,0.6106747388839722,0.5064333081245422,0.4369156062602997,0.028645852580666542,0.7492257952690125,0.9934031367301941,0.9854725003242493,0.9976811408996582
18,0.9904959797859192,0.5136427879333496,0.6166519522666931,0.5422407984733582,0.4930041432380676,6.000000212225132e-05,0.026330623775720596,0.7791770696640015,0.9940851926803589,0.9861990213394165,0.9978892207145691,0.9896885752677917,0.4873095452785492,0.5836839079856873,0.4653964340686798,0.4124891459941864,0.029470842331647873,0.7826401591300964,0.9929919242858887,0.985858678817749,0.9975472688674927
19,0.9906267523765564,0.5175540447235107,0.6181601285934448,0.5557113885879517,0.4940791130065918,6.000000212225132e-05,0.025811105966567993,0.7962040305137634,0.9940919876098633,0.9862890839576721,0.9978925585746765,0.9898771643638611,0.5022435784339905,0.6094761490821838,0.5152654647827148,0.4322679936885834,0.028754767030477524,0.7853459119796753,0.9932429194450378,0.986122727394104,0.9976376891136169
20,0.9908426403999329,0.5281691551208496,0.6465470194816589,0.5598890781402588,0.5033054947853088,1.2000000424450263e-05,0.024788470938801765,0.7957162857055664,0.9939557909965515,0.9871787428855896,0.9978686571121216,0.9901943206787109,0.5082189440727234,0.6274960041046143,0.5166016221046448,0.4536657929420471,0.027870748192071915,0.776432991027832,0.9933294653892517,0.9864611029624939,0.9976621866226196
21,0.9909334182739258,0.5299760699272156,0.6469361782073975,0.573486864566803,0.4896327555179596,1.2000000424450263e-05,0.02448560670018196,0.7937403321266174,0.9938567280769348,0.9875403046607971,0.9978405833244324,0.9901461601257324,0.5124751925468445,0.6296374797821045,0.5472708940505981,0.4627935588359833,0.02800045907497406,0.7723522782325745,0.9934147000312805,0.9859851598739624,0.9976916313171387
22,0.9910955429077148,0.5340793132781982,0.6484949588775635,0.5763468146324158,0.515183687210083,1.2000000424450263e-05,0.024435637518763542,0.793886661529541,0.9940757155418396,0.9873236417770386,0.9979017376899719,0.9900667071342468,0.5067920684814453,0.6264708042144775,0.49852150678634644,0.45821189880371094,0.02826043590903282,0.786241888999939,0.992951512336731,0.9866815805435181,0.997548520565033
23,0.9910767674446106,0.5326625108718872,0.6511616110801697,0.5588458776473999,0.5061246156692505,2.4000000848900527e-06,0.024394134059548378,0.7989531755447388,0.9939877390861511,0.9874367713928223,0.9978775978088379,0.9900129437446594,0.5097849369049072,0.630771815776825,0.5579445958137512,0.42561882734298706,0.02768273837864399,0.7828751802444458,0.9933851957321167,0.9862777590751648,0.9976840019226074
24,0.9910085201263428,0.53403240442276,0.6503146886825562,0.5903399586677551,0.49867671728134155,2.4000000848900527e-06,0.024380015209317207,0.7947114706039429,0.9940812587738037,0.9873816967010498,0.9979085922241211,0.9900041818618774,0.5085184574127197,0.6349791288375854,0.5225162506103516,0.44472798705101013,0.02798653021454811,0.7853833436965942,0.9931612014770508,0.9863336682319641,0.9976182579994202
